timestamp,x,y,z,qx,qy,qz,qw
318.631,-0.007275556549734066,0.00018436888474857038,0.030000110494042016,1.0523083442851669e-07,-6.202330353060636e-07,0.014561803016033208,0.9998939713252233
318.701,-0.0072685101963945314,0.00018458200083317617,0.030000085442084462,1.1919255318917372e-07,-4.80840908109325e-07,0.014562338499441083,0.9998939635267243
810.64,-0.4381463572784766,-0.43932730148216653,0.030001530047552148,7.840679198528992e-06,-3.390951149170011e-06,0.9501646996610513,0.3117483655852091
810.75,-0.43815391002991144,-0.43932096316705155,0.03000155550737018,7.703126794963625e-06,-4.00962409205759e-06,0.9252037840075837,0.37947062861654174
318.851,-0.007253406402291468,0.00018503788416812444,0.03000004591824729,1.4121937649109904e-07,-2.609254144248507e-07,0.014563498542778785,0.9998939466313949
811.09,-0.4381705096852678,-0.4392956268345481,0.030001567854702378,6.699118671139046e-06,-5.628609419377039e-06,0.8182811940929592,0.5748181341235169
811.18,-0.4381728812903518,-0.43928792554546897,0.030001549904694697,6.286541497065269e-06,-5.940377269672817e-06,0.7829182728252798,0.6221245679134301
319.061,-0.0072322541880602,0.00018567491339286193,0.030000012472981986,1.5985830800470236e-07,-7.483169561381366e-08,0.014565142040082631,0.9998939226924631
811.43,-0.4381745369089101,-0.4392658158847273,0.030001497889253242,5.049545283984588e-06,-6.662613443465813e-06,0.6707864022917782,0.7416505932247099
811.5,-0.43817368825294534,-0.4392596819224964,0.03000149098735459,4.71026156737624e-06,-6.8608462405254125e-06,0.6360217918020893,0.7716710959233876
319.181,-0.007220164918644328,0.00018603854124925605,0.03000000062391023,1.664616751917801e-07,-8.9018740400042e-09,0.01456608762542524,0.9998939089179715
811.74,-0.4381665584105563,-0.4392396425225457,0.03000151011292924,3.6009989520054125e-06,-7.6231436312992e-06,0.5071220446551525,0.8618742551867401
319.231,-0.007215127384698747,0.0001861899975366723,0.029999996760154742,1.6861489589059537e-07,1.2596596316583503e-08,0.014566482570786776,0.9998939031644741
811.88,-0.43815958306983477,-0.43922922994424873,0.030001542879639385,2.947370658325638e-06,-8.093850435911526e-06,0.42591440301604794,0.904763461480008
319.331,-0.007241137544774033,0.0001894464237316211,0.029995776729509597,-2.8727455566648737e-05,-2.2333824645114918e-05,0.014458968312023002,0.9998954629916496
319.371,-0.007257323634555106,0.00018802999678364535,0.030000263532867184,-2.4240865475902056e-06,-3.2871385355113156e-06,0.014475484266251627,0.9998952246803544
812.27,-0.4367686665357333,-0.43843267029245087,0.03000113645238531,-0.0034826120552712767,0.018598719096892896,0.1840270409775912,0.9827390331365998
812.35,-0.4370662663643021,-0.43852463190614793,0.030001199597485442,-0.001728193777994396,0.012970185088764434,0.1321799832998366,0.991139364398309
319.581,-0.00731635173753796,0.000187811875111668,0.030000712014080957,-3.5010090249774815e-07,-3.943790083945669e-06,0.014550805301976768,0.999894131420616
812.51,-0.43798019403895105,-0.43869706799454455,0.030001651408376413,-4.0492723071321876e-07,-2.033137315615941e-05,0.02522134429473287,0.9996818910925804
319.681,-0.007315473359453248,0.00018786004964322766,0.030000562373917173,-2.6679393688609637e-07,-3.111179532016592e-06,0.014550292395376722,0.9998941388874416
812.77,-0.4379808811322255,-0.4386969041093787,0.030001606363845704,-3.809869049183538e-06,-1.9809361693232578e-05,-0.14489128003454133,0.9894475815135565
812.83,-0.43798102105930364,-0.43869683791060826,0.030001607652173714,-4.594779433259455e-06,-1.9660752215903865e-05,-0.18372741236783058,0.9829772314438233
319.811,-0.007314325260994528,0.00018791924372156955,0.030000421681596737,-1.8847428395249826e-07,-2.3283508679203163e-06,0.014549673863745885,0.9998941478901663
813.02,-0.4379813722552815,-0.43869658507604953,0.03000163645628714,-7.08967366913177e-06,-1.9109720636683562e-05,-0.30454751305586647,0.9524971453374766
319.961,-0.0073129943579107945,0.00018798416660276498,0.03000031235854914,-1.2761751119936524e-07,-1.7200645923349106e-06,0.014549007670864242,0.9998941575851007
813.25,-0.4379816205508437,-0.43869623444577877,0.030001680666470472,-1.0014741976526107e-05,-1.8034422242019846e-05,-0.44431785790225137,0.8958692096079758
813.33,-0.4379816700810589,-0.43869610596935454,0.030001685894369346,-1.0954419146764098e-05,-1.7499732883338953e-05,-0.49072410836391905,0.8713150113731526
813.54,-0.4379817285826202,-0.4386957525781633,0.03000166281636999,-1.3128329427508017e-05,-1.5711157002986227e-05,-0.605788210055935,0.7956259448623034
320.131,-0.007311480755405608,0.00018805487511274095,0.030000233503354172,-8.372148925984142e-08,-1.28130506403922e-06,0.014548292996876731,0.9998941679844064
813.64,-0.4379817226506269,-0.43869557936803333,0.03000163967010546,-1.4022021055903563e-05,-1.4720208462405459e-05,-0.6566660692645139,0.7541814589761479
320.191,-0.007310945620673012,0.00018807932627669757,0.03000021359025556,-7.263657696023897e-08,-1.170506260284992e-06,0.014548047849688243,0.9998941715513636
813.77,-0.4379816833884945,-0.4386953212036757,0.030001611467819465,-1.5100005053938634e-05,-1.3372863516955325e-05,-0.7185448997936658,0.6954805723912545
813.92,-0.43798157895366147,-0.43869491488623413,0.03000159419836429,-1.627890183213414e-05,-1.1775325762829868e-05,-0.7834164494239684,0.621497116942856
814.01,-0.4379814857880469,-0.4386947039391841,0.030001596114305487,-1.6972552664365423e-05,-1.0801721754478942e-05,-0.8187340958742655,0.5741728658237032
320.311,-0.007309874319014371,0.0001881276633174544,0.030000182628040845,-5.540105973223287e-08,-9.982288914191129e-07,0.014547565492104545,0.9998941785695392
814.12,-0.4379813505834116,-0.43869448808356504,0.030001610740137165,-1.780486825121007e-05,-9.5865244924156e-06,-0.8580109774838673,0.5136313484477592
814.23,-0.43798120120645156,-0.43869431964896644,0.03000163478586154,-1.8593953346197023e-05,-8.326090164466379e-06,-0.8928198314614715,0.4504139741771461
320.411,-0.007308980758856658,0.000188167501066991,0.030000163771777083,-4.4904519241730424e-08,-8.933104476599282e-07,0.014547169746181296,0.9998941843273096
814.27,-0.4379811447966043,-0.4386942693619437,0.0300016444790874,-1.886140220144625e-05,-7.853233132903372e-06,-0.9043338087002802,0.4268259153615431
814.42,-0.43798092625531526,-0.4386941247310416,0.03000167596171945,-1.9712971484907582e-05,-6.0034184646499e-06,-0.9419039664170878,0.33588229727557073
814.45,-0.4379808811211713,-0.4386941029491782,0.030001680097710003,-1.9846942251151008e-05,-5.619597989939657e-06,-0.9483340261051462,0.3172736587013221
814.54,-0.43798074195987935,-0.43869404955513824,0.030001685970505957,-2.016283687688066e-05,-4.446084910896249e-06,-0.9654097635257417,0.26073739291260817
320.601,-0.007307281611681211,0.0001882424344911137,0.030000139821337105,-3.1572356282754395e-08,-7.600474202123396e-07,0.014546428462158055,0.9998941951118712
814.6,-0.4379806455341474,-0.43869402316141004,0.03000168398417623,-2.0299378010013848e-05,-3.650313960213245e-06,-0.9749262914310377,0.22252803385446515
320.651,-0.007306834250074237,0.00018826203436322225,0.03000013538761865,-2.9104325590207735e-08,-7.353776968324883e-07,0.014546235060809407,0.9998941979254676
814.77,-0.43798035636332017,-0.4386939869706598,0.030001656454282537,-2.039238464908758e-05,-1.3781125044971766e-06,-0.9936412782759864,0.11259222747736815
814.83,-0.4379802507075083,-0.438693988376024,0.030001642230320005,-2.034294301385087e-05,-5.803352334754617e-07,-0.9973035630509947,0.07338666576169549
815.04,-0.43797976422272034,-0.43869405897711167,0.030001600327413443,-2.000342157877146e-05,2.179489750807993e-06,-0.9979292070359699,-0.06432182630859727
320.851,-0.007305044205395281,0.00018834010484628167,0.030000122791535723,-2.209282534879329e-08,-6.652916320733625e-07,0.014545466056676387,0.9998942091125196
815.16,-0.4379794482474398,-0.4386941601772339,0.03000159352640277,-1.9748023642166934e-05,3.7458816390680117e-06,-0.9897764541120228,-0.14262738335051434
815.38,-0.4379790008380007,-0.43869443422433363,0.030001622202431574,-1.9183957400789516e-05,6.634407247758315e-06,-0.9589592126304199,-0.28354404966284413
815.42,-0.43797893974768565,-0.43869449161531004,0.030001631315624968,-1.905370138633044e-05,7.1596679592128905e-06,-0.9511865468480677,-0.3086165139472356
321.111,-0.007302716242880959,0.00018844109748260968,0.030000114186829373,-1.7303349553763097e-08,-6.174140474317092e-07,0.01454447331011504,0.9998942235535465
815.69,-0.4379786702592744,-0.43869490680512835,0.030001681309792402,-1.7719006805798683e-05,1.0557170950414652e-05,-0.8818892123056321,-0.4714566966260368
321.221,-0.0072929119665869,0.00018846880185684103,0.030000694418008504,-2.2020947224792718e-07,-3.869254723097787e-06,0.014558892322085775,0.9998940137031197
815.97,-0.43797859258050004,-0.4386953776039517,0.03000165315390188,-1.535016461746337e-05,1.3457315472947096e-05,-0.7808807843796085,-0.6246800782560307
321.291,-0.007285898789938489,0.00018868796606755006,0.030000564192997757,-1.4762809719176962e-07,-3.1446675429448656e-06,0.01455933424877223,0.9998940072709317
816.16,-0.4379786364610476,-0.4386957378744327,0.030001611181715324,-1.3410401813348936e-05,1.5071857910702777e-05,-0.6971227118132731,-0.7169518284146489
321.441,-0.0072708473369395635,0.00018915336371772386,0.030000358737355966,-3.3119236693058156e-08,-2.001488246779379e-06,0.014560346726878141,0.9998939925308014
816.46,-0.4379789026918128,-0.4386964821500713,0.03000160169253456,-1.0180848705656496e-05,1.7401287189334923e-05,-0.5434229151947012,-0.839459072757474
816.55,-0.4379790191962166,-0.4386966421532884,0.03000161766411811,-9.173353369114191e-06,1.807189514269956e-05,-0.49292761968798016,-0.8700703197661658
321.671,-0.007247727624881836,0.00018985954306038606,0.030000173101646908,7.033998663396055e-08,-9.68589157320469e-07,0.014562014286755862,0.9998939682481184
321.721,-0.00724269728507352,0.00019001227856862198,0.030000146427282607,8.520594328529882e-08,-8.201697946586159e-07,0.014562388964063535,0.999893962791545
816.85,-0.43797945009465944,-0.4386969707026903,0.030001680707430207,-5.535548266652441e-06,1.9873347791199585e-05,-0.3132167068055069,-0.9496816804341973
816.99,-0.4367015809773295,-0.43800259964059873,0.030000845943931518,0.0033225147841051384,-0.014422049090077918,-0.22442542188798675,-0.9743788767240144
321.891,-0.007225586647143671,0.00019053023442942916,0.030000079457900904,1.2252838309970135e-07,-4.4754403037370406e-07,0.014563683952515602,0.9998939439308132
321.921,-0.007222566175907295,0.00019062146923949522,0.030000070642025093,1.274414701551428e-07,-3.9849141299238613e-07,0.014563915147770418,0.9998939405633948
817.24,-0.43735291689690736,-0.4381719072050093,0.02999904838449883,-1.3622674485045575e-05,-6.101106485716088e-06,-0.057959957513824746,-0.99831890851681
817.33,-0.4374724557223897,-0.4381963380093376,0.03000090164154934,4.7423923330753745e-07,1.619968555002885e-05,0.002192397605267871,-0.9999975965621545
817.51,-0.43747293351151,-0.43819624350495195,0.030001163302745774,2.7308269166539763e-06,1.7482031985516405e-05,0.12002684243698539,-0.9927706466155858
322.121,-0.007202424717158679,0.00019122882257016443,0.03000002767273642,1.5138802578544642e-07,-1.5940490762795682e-07,0.01456547048718488,0.9998939179080142
322.181,-0.007196380991657536,0.0001914108044916244,0.0300000188659978,1.5629591905807553e-07,-1.1040307740633734e-07,0.014565940715478459,0.9998939110580864
817.8,-0.43747349607889907,-0.43819590739862085,0.030001429143743263,6.630723415152682e-06,1.8045916357577012e-05,0.3056548600785798,-0.952142377032302
322.261,-0.0071883220269668285,0.0001916533340678556,0.03000000922966973,1.6166610639466333e-07,-5.678528036234458e-08,0.014566569555469477,0.9998939018972747
817.87,-0.4374735881244723,-0.4381958072851407,0.030001477788233935,7.579270230752652e-06,1.7969353204253568e-05,0.3490573918023144,-0.9371013482264458
322.481,-0.007186650018175568,0.000194059062103915,0.030000405290820757,-1.5434955749237557e-06,-2.2780072257599794e-06,0.014467068546289055,0.9998953464838735
818.28,-0.4374738470048921,-0.43819515301355233,0.03000160899770265,1.2532860961583593e-05,1.58180876192084e-05,0.5856341966442726,-0.8105754667602105
818.38,-0.43747385047003656,-0.43819497972939514,0.03000160226518921,1.3501254480340275e-05,1.4925537618318796e-05,0.6375364924571959,-0.7704201583423944
322.591,-0.006280202899711915,0.00024243114942245638,0.030000628905891766,1.944922778900943e-07,-3.4904059706498686e-06,0.014925734293108579,0.9998886050173743
322.631,0.001049138496415667,0.0005526252536956432,0.030000017012231716,1.3931105962785431e-06,-9.319353443433629e-05,0.01623603251357948,0.9998681825927067
818.63,-0.43747376001418253,-0.4381944281427872,0.030001576145368074,1.5641989871470553e-05,1.2433465580307335e-05,0.7548120017769281,-0.6559411875879145
819.01,-0.4374733241536067,-0.43819365225511187,0.030001626818519082,1.856190093020135e-05,8.289314985749516e-06,0.8933414268639841,-0.4493785649487124
819.04,-0.4374732819293004,-0.4381936142029003,0.030001634691648994,1.8766196020979426e-05,7.937152895371869e-06,0.9020145231853612,-0.43170568625803013
322.881,0.07594651187995816,0.0030032478979028377,0.03000031950815677,-6.021969596211784e-09,-1.7832257692757142e-06,0.01635592383514971,0.999866232929345
819.28,-0.4374729275357519,-0.43819340507182025,0.030001680446224713,2.0021108315236002e-05,4.94407218656164e-06,0.9585638716286258,-0.2848776993431583
323.041,0.12393703949077564,0.0045738099331699335,0.030000055549059615,1.38453821187949e-07,-3.1426421790556796e-07,0.016357052436666894,0.9998662144684489
819.43,-0.43747268567877073,-0.43819334098428403,0.030001675697567662,2.0354571129963112e-05,2.9578156620566184e-06,0.9819227547621597,-0.1892820732590238
323.191,0.16588412916415854,0.005938557305214471,0.030000920412236107,-9.589317605425176e-05,0.005899618959453054,0.016244062212971068,0.9998506467185253
323.301,0.16536770228789466,0.005920345510736883,0.030001035791856437,-3.325549045803586e-07,-1.4237441589122893e-05,0.015868727058036793,0.9998740837219166
819.75,-0.4374720854828773,-0.4381933573325588,0.03000160985675363,2.0130817609370932e-05,-1.2864029504275725e-06,0.9998081755665682,0.019586006824911954
819.81,-0.4374719125691675,-0.4381933885698274,0.03000160037422011,2.0014489194337083e-05,-2.0710003188534147e-06,0.9982621820612532,0.058928901749792366
820.02,-0.43747138546849523,-0.43819358631036437,0.030001598003756794,1.955593242731825e-05,-4.815553771216338e-06,0.9807025033726254,0.1955060087901175
323.461,0.165369298106832,0.00592040298465615,0.030000670683405135,-1.0805263797603792e-07,-1.4826319172890225e-05,0.01586792536820518,0.9998740964364852
820.32,-0.4374709149728821,-0.4381940086892237,0.03000165919108031,1.856240567691913e-05,-8.736718801728338e-06,0.9235145197509413,0.38356346461608537
323.541,0.16537000081564324,0.00592044343484808,0.030000550359393596,-4.1976575462086926e-08,-1.4156361715593045e-05,0.015867501444668208,0.9998741031737443
820.42,-0.4374708276514734,-0.43819416459879257,0.030001676479589588,1.8026206381707076e-05,-9.981781356405899e-06,0.896370090057039,0.44330650934376736
323.661,0.16537106005967805,0.00592050130601009,0.03000041409245671,3.2852758381949336e-08,-1.3397635005248063e-05,0.015866909517284533,0.9998741125776148
820.72,-0.43747071792250297,-0.4381946634636863,0.030001659229109027,1.5624261185946306e-05,-1.3198268769857047e-05,0.7923218620040755,0.6101033245050245
323.761,0.16537194634399657,0.005920547593548516,0.030000331101775687,7.8424687231662e-08,-1.2935547573230493e-05,0.01586644661953363,0.9998741199292716
821.0,-0.4374707953064307,-0.4381952493599963,0.03000160115541571,1.275380425902821e-05,-1.555996619185919e-05,0.6674965124436766,0.7446129232498968
821.1,-0.43747087546356017,-0.4381955116491594,0.030001593334165223,1.1684408906536605e-05,-1.633998227800618e-05,0.6172310962388673,0.7867819097006781
323.921,0.1653733691411699,0.005920619086048637,0.030000238795576426,1.291097150053278e-07,-1.242159193483776e-05,0.01586574619844946,0.9998741310501306
821.26,-0.4374710552441498,-0.438195860562404,0.030001604886134767,9.939745489654382e-06,-1.7565578923901292e-05,0.5313777446476644,0.8471349904742533
821.32,-0.43747113347163613,-0.4381959656071356,0.03000161591930816,9.266759195964346e-06,-1.8011636659383837e-05,0.49762119878710775,0.8673944558892396
324.061,0.16537461738074535,0.00592067985910134,0.030000186128808105,1.5802673701495682e-07,-1.2128346439455594e-05,0.015865161241870065,0.9998741403354964
821.49,-0.4374713710228195,-0.43819619027564155,0.03000165570056627,7.2706907549981096e-06,-1.9163335385215005e-05,0.39796413582249146,0.9174009735001164
821.66,-0.437455139733212,-0.43818868286987306,0.03000170484877716,-2.4710624984892048e-05,7.659676337488549e-05,0.2933947651524547,0.9559913730277365
324.171,0.16537559959637238,0.005920726820515616,0.030000157176415524,1.7392181754549137e-07,-1.1967141238973022e-05,0.01586471397585132,0.9998741474341767
821.74,-0.43666795499361727,-0.43778461704263727,0.030001150056856975,-0.0024399924309732738,0.009728994672965794,0.24312128399860303,0.9699440367188515
324.251,0.16537631452138218,0.005920760656422392,0.03000014112579537,1.8273291734597782e-07,-1.187777235808974e-05,0.01586439366200457,0.9998741525175167
821.89,-0.4366595242106344,-0.43775765281004525,0.030000951576553695,-0.0013402084861471673,0.009051253226472744,0.14660018467974653,0.9891535090713212
821.99,-0.4372020358764712,-0.4378898461978799,0.030000850123129006,-6.087754428721311e-08,-4.725068040631733e-06,0.08145323969552891,0.9966771642416478
822.11,-0.4372022072627074,-0.4378898595762867,0.030001059287919983,-5.677211382694227e-07,-5.86823903855557e-06,0.0027911489443662794,0.9999961047188194
324.491,0.1653784612927504,0.005920861081089532,0.030000110016908724,1.998067271458123e-07,-1.1704560033263118e-05,0.015863449642239263,0.9998741674972964
822.2,-0.437202454074384,-0.4378898463923658,0.030001176284443837,-1.0340638214208516e-06,-6.468472651843811e-06,-0.0562422912830679,0.9984171496064758
822.29,-0.43720268970577714,-0.43788980527874005,0.030001269548217812,-1.5421260576442609e-06,-6.902904907779802e-06,-0.11507835664907062,0.9933564172948807
822.32,-0.4372027647119943,-0.4378897859325869,0.030001297021721218,-1.7185795560760169e-06,-7.019684229300494e-06,-0.13461107700284486,0.9908985103914045
324.731,0.22436956584738832,0.007986222465751683,0.030000328633336213,-1.5947632892176763e-07,-1.8110962185850443e-06,0.016475506825776882,0.9998642696243969
822.58,-0.4372033039178145,-0.437889532881506,0.030001492797873515,-3.3448185545172927e-06,-7.6214764839357395e-06,-0.30090645270506194,0.9536536617929915
822.66,-0.4372034254457503,-0.4378894350121209,0.030001541323387015,-3.8615504230725304e-06,-7.677862527012757e-06,-0.35053720283787604,0.936548807779251
324.901,0.2753431798179247,0.009666621757846008,0.03000023208422711,-1.0675911941340419e-07,-1.2737833297831317e-06,0.016476895177962504,0.9998642467473575
822.74,-0.4372035272404111,-0.43788933149214776,0.030001582789644647,-4.370535581411078e-06,-7.667403730209611e-06,-0.39920386449315465,0.9168621894787898
822.96,-0.4372037197139539,-0.43788901942609665,0.03000164638504341,-5.630304898267631e-06,-7.249301486289379e-06,-0.5269799657414862,0.8498777062747613
325.121,0.32227370260303406,0.01119869303853561,0.03000127855031293,8.779386112647619e-05,0.007348853655782166,-0.01189931587444314,0.9999021916787181
823.12,-0.4372037902686388,-0.4378887647595441,0.0300016446792624,-6.344520106542566e-06,-6.618667786677601e-06,-0.6131641463586271,0.7899555237709504
823.2,-0.43720380472748926,-0.4378886306782126,0.03000163446757472,-6.640932047933161e-06,-6.238112107745585e-06,-0.6537778528194303,0.7566865395127623
325.261,0.3208814688129378,0.011245265569121896,0.0300013743213407,-1.4541359385042143e-06,-7.53110261668275e-06,-0.10477701069271408,0.9944957405496851
325.381,0.3208916920700564,0.011242301978984766,0.03000140924245502,-2.112945242030833e-06,-7.577495128178568e-06,-0.18268642644540142,0.9831712310328887
823.41,-0.437203773221944,-0.4378881514159385,0.030001608923900094,-7.328135072467803e-06,-5.1729448291145595e-06,-0.7515345453113608,0.659693737368474
823.59,-0.4372036447260099,-0.4378876940374999,0.030001613979143044,-7.922152590626047e-06,-4.271255780126817e-06,-0.8240391547844182,0.5665328510344103
325.531,0.3209036697960231,0.011236375334125373,0.030001460675805634,-2.965603677054535e-06,-7.596354908193616e-06,-0.27842550183643444,0.9604578282572486
823.79,-0.4372034296494191,-0.43788731441878775,0.03000165525264361,-8.632326047814085e-06,-3.2722913994316482e-06,-0.8910914775090871,0.45382373078701715
325.691,0.3488130131166839,-0.010372605270840498,0.030000274899859153,-5.159493492142298e-07,-1.4457530711838986e-06,-0.32335062645825075,0.9462792253699224
823.93,-0.43720325776193136,-0.4378871288652746,0.030001690065984913,-9.081183758311237e-06,-2.524626367980952e-06,-0.9289690575506633,0.3701573854789216
325.751,0.36305386872738254,-0.021391641231255976,0.030000173474440704,-2.7086968051360186e-07,-9.340474924482408e-07,-0.32335033258946616,0.946279325787759
824.02,-0.4372031399742069,-0.4378870376225624,0.03000170581113075,-9.297755790779918e-06,-2.0106980752032663e-06,-0.9491996969764315,0.3146743319200974
326.011,0.4246828822669199,-0.06907914195117325,0.030000449392218048,-1.0618393329471896e-06,-2.2557711846303464e-06,-0.3232770222952567,0.9463043732593105
824.4,-0.43720254945069903,-0.4378868400738161,0.030001668814202128,-9.29805397482396e-06,3.118879207099083e-07,-0.9975008779090242,0.07065407620353684
326.101,0.44604005410758396,-0.08559917451703461,0.030000373099402462,-8.762983431653301e-07,-1.8723241486741668e-06,-0.32327643209092777,0.9463045748860598
824.47,-0.4372024282324231,-0.4378868366925812,0.03000165239899384,-9.182583686759378e-06,7.330269066107544e-07,-0.9996931858054697,0.024769621903716434
326.301,0.49350048788914175,-0.12231025854383376,0.030000254532176973,-5.89899449945842e-07,-1.2740932526912143e-06,-0.323275211534777,0.946304991852613
824.67,-0.4499638049223264,-0.43518519135266065,0.030000540320570857,-3.7051036852482425e-06,-6.545228165994561e-06,-0.9947749279187722,-0.10209232452850601
